HITID	URL	image1	address	LISTING_ID	Worker	Answer	Date
3XH7ZM9YX2UMZ1GQWGY16KXCYVH9R2	http://www.movoto.com/sunnyvale-ca/545-e-mc-kinley-ave-b-sunnyvale-ca-94086-100_81404278/	http://100.mlsimages.movoto.com/078/81404278_0.jpg	545 E Mc Kinley Ave #b	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:45:36 UTC 2014
3UEBBGULPFONG3ZK3WTYLR678SGFU4	http://www.movoto.com/cupertino-ca/10510-madera-dr-cupertino-ca-95014-100_81419041/	http://100.mlsimages.movoto.com/041/81419041_0.jpg	10510 Madera Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:45:23 UTC 2014
3PGQRAZX02KD1HOBJHQMVBVZT6LYS4	http://www.movoto.com/sunnyvale-ca/1327-arleen-ave-sunnyvale-ca-94087-100_81342164/	http://100.mlsimages.movoto.com/064/81342164_0.jpg	1327 Arleen Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:45:33 UTC 2014
37J05LC5AXJH43AU0RUUQPUBFZ2DJV	http://www.movoto.com/sunnyvale-ca/1559-klamath-dr-sunnyvale-ca-94087-100_81426435/	http://100.mlsimages.movoto.com/035/81426435_0.jpg	1559 Klamath Dr	sunnyvale	A16U1L4R6WV5G2	4 Star	Fri Nov 14 02:46:47 UTC 2014
3GL25Y6843UL3HLWUO8Y0OPKZB9MXA	http://www.movoto.com/sunnyvale-ca/862-carlisle-way-sunnyvale-ca-94087-100_81408730/	http://100.mlsimages.movoto.com/030/81408730_0.jpg	862 Carlisle Way	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:47:55 UTC 2014
3ZZAYRN1I6R2M3XO2UME3PTJHFZOT7	http://www.movoto.com/cupertino-ca/10923-canyon-vista-dr-cupertino-ca-95014-100_81405572/	http://100.mlsimages.movoto.com/072/81405572_0.jpg	10923 Canyon Vista Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:49:04 UTC 2014
3E9VAUV7BWE91L2H2H4VAB1T70EYA8	http://www.movoto.com/cupertino-ca/10122-judy-ave-cupertino-ca-95014-100_81402771/	http://100.mlsimages.movoto.com/071/81402771_0.jpg	10122 Judy Ave	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:48:43 UTC 2014
3K8CQCU3KE1CWZ16WKRCBK0DVZDNWI	http://www.movoto.com/sunnyvale-ca/1071-bryant-way-sunnyvale-ca-94087-100_81413838/	http://100.mlsimages.movoto.com/038/81413838_0.jpg	1071 Bryant Way	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:49:10 UTC 2014
3EAWOID6MTXWWE9U54KIE6LMGX10VB	http://www.movoto.com/sunnyvale-ca/810-gary-ave-sunnyvale-ca-94086-100_81429834/	http://100.mlsimages.movoto.com/034/81429834_0.jpg	810 Gary Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:48:56 UTC 2014
3S4TINXCC0N2QH3728VT3VNXB81BO6	http://www.movoto.com/cupertino-ca/21891-columbus-ave-cupertino-ca-95014-100_81413282/	http://100.mlsimages.movoto.com/082/81413282_0.jpg	21891 Columbus Ave	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:49:55 UTC 2014
3KQC8JMJGCSNV5D7J2LX13SKBUA3HJ	http://www.movoto.com/sunnyvale-ca/535-castlerock-ct-sunnyvale-ca-94087-100_81403922/	http://100.mlsimages.movoto.com/022/81403922_0.jpg	535 Castlerock Ct	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:50:13 UTC 2014
3SD15I2WD2U7YGTQNJUT4C3U2GU63L	http://www.movoto.com/sunnyvale-ca/1109-clydebank-ct-sunnyvale-ca-94087-100_81410598/	http://100.mlsimages.movoto.com/098/81410598_0.jpg	1109 Clydebank Ct	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:52:14 UTC 2014
3BO3NEOQM0HNBLNCYZISON75HHGAIE	http://www.movoto.com/cupertino-ca/20253-cartwright-way-cupertino-ca-95014-100_81428477/	http://100.mlsimages.movoto.com/077/81428477_0.jpg	20253 Cartwright Way	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:53:02 UTC 2014
3ZG552ORAM43SOC8KROWXUE1DVKV2P	http://www.movoto.com/sunnyvale-ca/1032-kenbridge-ct-sunnyvale-ca-94087-100_81416648/	http://100.mlsimages.movoto.com/048/81416648_0.jpg	1032 Kenbridge Ct	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:56:49 UTC 2014
3IVKZBIBJ09RFMYM9HMY9B0W3A8HSO	http://www.movoto.com/sunnyvale-ca/1120-polk-ave-sunnyvale-ca-94086-100_81420685/	http://100.mlsimages.movoto.com/085/81420685_0.jpg	1120 Polk Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:58:25 UTC 2014
3XWUWJ18TLQCZLWAYLOX7R7AIFVUUI	http://www.movoto.com/sunnyvale-ca/933-coachella-ave-sunnyvale-ca-94085-100_81412227/	http://100.mlsimages.movoto.com/027/81412227_0.jpg	933 Coachella Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:58:34 UTC 2014
30OITAWPBQ39A72N0BM7SGV6BMKH9E	http://www.movoto.com/sunnyvale-ca/440-e-washington-ave-sunnyvale-ca-94086-100_81421285/	http://100.mlsimages.movoto.com/085/81421285_0.jpg	440 E Washington Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:58:40 UTC 2014
3RKHNXPHGWWYWPRY47KV14YCGOXKUB	http://www.movoto.com/sunnyvale-ca/614-old-san-francisco-rd-sunnyvale-ca-94086-100_81438665/	http://100.mlsimages.movoto.com/065/81438665_0.jpg	614 Old San Francisco Rd	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:00:31 UTC 2014
36FFXPMST9OCHU6T205PP6QV6L5HOR	http://www.movoto.com/cupertino-ca/7548-bollinger-rd-cupertino-ca-95014-100_81400896/	http://100.mlsimages.movoto.com/096/81400896_0.jpg	7548 Bollinger Rd	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:00:20 UTC 2014
3GKAWYFRAPTDQEDSV4ZENLGNOY8DPV	http://www.movoto.com/sunnyvale-ca/787-n-fair-oaks-ave-1-sunnyvale-ca-94085-100_81414139/	http://100.mlsimages.movoto.com/039/81414139_0.jpg	787 N Fair Oaks Ave #1	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:59:16 UTC 2014
3NI0WFPPI9GBHOUT4WCA2E5NZ4A06K	http://www.movoto.com/sunnyvale-ca/1022-inverness-way-sunnyvale-ca-94087-100_81425451/	http://100.mlsimages.movoto.com/051/81425451_0.jpg	1022 Inverness Way	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:00:54 UTC 2014
3G3AJKPCXLSUZWM0TGU4X8FTFQIY4X	http://www.movoto.com/sunnyvale-ca/494-novato-ave-sunnyvale-ca-94086-100_81421709/	http://100.mlsimages.movoto.com/009/81421709_0.jpg	494 Novato Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:00:36 UTC 2014
3UEBBGULPFONG3ZK3WTYLR678SFUFI	http://www.movoto.com/sunnyvale-ca/967-heatherstone-ave-sunnyvale-ca-94087-100_81403413/	http://100.mlsimages.movoto.com/013/81403413_0.jpg	967 Heatherstone Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:01:10 UTC 2014
37SQU136V7OGHREEU94TLNXGWL011Q	http://www.movoto.com/cupertino-ca/21008-hazelbrook-dr-cupertino-ca-95014-100_81428225/	http://100.mlsimages.movoto.com/025/81428225_0.jpg	21008 Hazelbrook Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:01:47 UTC 2014
3C8QQOM6JP1474EGVQ7IX1NGBTFIL4	http://www.movoto.com/sunnyvale-ca/982-alpine-ter-2-sunnyvale-ca-94086-100_81431965/	http://100.mlsimages.movoto.com/065/81431965_0.jpg	982 Alpine TER #2	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:02:36 UTC 2014
3KQC8JMJGCSNV5D7J2LX13SKBUAH3X	http://www.movoto.com/sunnyvale-ca/1320-yarmouth-ter-sunnyvale-ca-94087-100_81429781/	http://100.mlsimages.movoto.com/081/81429781_0.jpg	1320 Yarmouth TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:03:31 UTC 2014
3QO7EE372ON5BTGNHLNXS0IXQ9JBQE	http://www.movoto.com/sunnyvale-ca/535-cashmere-ct-sunnyvale-ca-94087-100_81422743/	http://100.mlsimages.movoto.com/043/81422743_0.jpg	535 Cashmere Ct	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:04:55 UTC 2014
33BFF6QPI1B5SV8WE17X2627QIN3WJ	http://www.movoto.com/sunnyvale-ca/432-timor-ter-sunnyvale-ca-94089-100_81404241/	http://100.mlsimages.movoto.com/041/81404241_0.jpg	432 Timor TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:06:05 UTC 2014
30Y6N4AHYPWY2RT78W33SGG2PGWDRN	http://www.movoto.com/cupertino-ca/18890-pendergast-ave-cupertino-ca-95014-100_81400115/	http://100.mlsimages.movoto.com/015/81400115_0.jpg	18890 Pendergast Ave	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:06:59 UTC 2014
3566S7OX5DJUSDTGJPL2MXOTZ7017N	http://www.movoto.com/sunnyvale-ca/578-monterey-ter-sunnyvale-ca-94089-100_81427458/	http://100.mlsimages.movoto.com/058/81427458_0.jpg	578 Monterey TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:06:28 UTC 2014
351S7I5UG9WQQF17PL8XMU65T34NJN	http://www.movoto.com/sunnyvale-ca/862-russet-dr-sunnyvale-ca-94087-100_81405947/	http://100.mlsimages.movoto.com/047/81405947_0.jpg	862 Russet Dr	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:06:11 UTC 2014
3UL5XDRDNCJXG9ZIUHFK3NX5M7A85Y	http://www.movoto.com/cupertino-ca/10192-parlett-pl-cupertino-ca-95014-100_81427754/	http://100.mlsimages.movoto.com/054/81427754_0.jpg	10192 Parlett Pl	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:05:59 UTC 2014
3VW0145YLYCK8XG7DKTX9FH5ODVJMK	http://www.movoto.com/sunnyvale-ca/578-ironwood-ter-8-sunnyvale-ca-94086-100_81415499/	http://100.mlsimages.movoto.com/099/81415499_0.jpg	578 Ironwood TER #8	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:08:55 UTC 2014
3H4IKZHALBIM95SS4J0PF1NM2N9NNR	http://www.movoto.com/cupertino-ca/10230-anthony-pl-cupertino-ca-95014-100_81414500/	http://100.mlsimages.movoto.com/000/81414500_0.jpg	10230 Anthony Pl	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:09:14 UTC 2014
3K2CEDRACB1EM0CCPE71BL4EMFLMTR	http://www.movoto.com/sunnyvale-ca/875-san-mateo-ct-sunnyvale-ca-94085-100_81421785/	http://100.mlsimages.movoto.com/085/81421785_0.jpg	875 San Mateo Ct	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:13:22 UTC 2014
3D4BBDG7ZHWWEX2RXA7WQCV4Y25C3J	http://www.movoto.com/sunnyvale-ca/1085-reed-ave-c-sunnyvale-ca-94086-12_40645849/	http://12.mlsimages.movoto.com/049/40645849_0.jpg	1085 Reed Ave #C	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:13:42 UTC 2014
307L9TDWJYSF51ZIM0GA6NPGX6IN3B	http://www.movoto.com/sunnyvale-ca/1106-s-mary-ave-sunnyvale-ca-94087-100_81425232/	http://100.mlsimages.movoto.com/032/81425232_0.jpg	1106 S Mary Ave	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:15:34 UTC 2014
3GITHABACYLQKJ3ZI025NDKORSI2NF	http://www.movoto.com/sunnyvale-ca/719-gail-ave-sunnyvale-ca-94086-100_81412493/	http://100.mlsimages.movoto.com/093/81412493_0.jpg	719 Gail Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:18:03 UTC 2014
37VHPF5VYC3IFU8X9R2SHT3FEOW8C6	http://www.movoto.com/cupertino-ca/20239-northwest-sq-cupertino-ca-95014-100_81412553/	http://100.mlsimages.movoto.com/053/81412553_0.jpg	20239 Northwest Sq	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:17:54 UTC 2014
3BKZLF990ZZ1O19YRD1H0BGYBI0YQF	http://www.movoto.com/sunnyvale-ca/252-fringe-tree-ter-sunnyvale-ca-94086-12_40628643/	http://12.mlsimages.movoto.com/043/40628643_0.jpg	252 Fringe Tree TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:19:40 UTC 2014
3TCFMTM8HEON6CWADD47Q67LORE127	http://www.movoto.com/cupertino-ca/19520-howard-ct-cupertino-ca-95014-100_81426539/	http://100.mlsimages.movoto.com/039/81426539_0.jpg	19520 Howard Ct	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:19:35 UTC 2014
39O0SQZVJN7ILISXHJ0HSO6635SR77	http://www.movoto.com/cupertino-ca/21907-shattuck-dr-cupertino-ca-95014-100_81422591/	http://100.mlsimages.movoto.com/091/81422591_0.jpg	21907 Shattuck Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:19:29 UTC 2014
3PMR2DOWOO1WX8CGIEP7MBH0KLE54O	http://www.movoto.com/cupertino-ca/10037-bret-ave-cupertino-ca-95014-100_81421685/	http://100.mlsimages.movoto.com/085/81421685_0.jpg	10037 Bret Ave	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:20:02 UTC 2014
36AZSFEYZ40XG1C43KH7YNH571YBV8	http://www.movoto.com/sunnyvale-ca/1046-lois-ave-sunnyvale-ca-94087-100_81424364/	http://100.mlsimages.movoto.com/064/81424364_0.jpg	1046 Lois Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:21:43 UTC 2014
371Q3BEXDH9D67YGF3S59I41Z0OZSV	http://www.movoto.com/sunnyvale-ca/1679-francolin-ter-sunnyvale-ca-94087-100_81430365/	http://100.mlsimages.movoto.com/065/81430365_0.jpg	1679 Francolin TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:20:15 UTC 2014
3HEADTGN2PSKW8TTZH3XY2M9PN0VR4	http://www.movoto.com/sunnyvale-ca/1037-jena-ter-sunnyvale-ca-94089-100_81405049/	http://100.mlsimages.movoto.com/049/81405049_0.jpg	1037 Jena TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:20:38 UTC 2014
33J5JKFMK6Y08YCA2S8RAHKL2H63QF	http://www.movoto.com/sunnyvale-ca/867-rattan-ter-sunnyvale-ca-94086-100_81400109/	http://100.mlsimages.movoto.com/009/81400109_0.jpg	867 Rattan TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:22:13 UTC 2014
3INZSNUD80QSYRXLEF3H1VG8JUQD90	http://www.movoto.com/sunnyvale-ca/1375-turnstone-way-sunnyvale-ca-94087-100_81408700/	http://100.mlsimages.movoto.com/000/81408700_0.jpg	1375 Turnstone Way	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:21:40 UTC 2014
3IQ9O0AYW6ZSQHML4Z99JSXX561TII	http://www.movoto.com/cupertino-ca/10564-meteor-pl-cupertino-ca-95014-100_81406676/	http://100.mlsimages.movoto.com/076/81406676_0.jpg	10564 Meteor Pl	cupertino	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:24:08 UTC 2014
3LCXHSGDLT6FVC7KJGESO83JBUGSEJ	http://www.movoto.com/cupertino-ca/10397-glencoe-dr-cupertino-ca-95014-100_81401820/	http://100.mlsimages.movoto.com/020/81401820_0.jpg	10397 Glencoe Dr	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:25:03 UTC 2014
3WA2XVDZEMHA8E9NC3BPN37RT5KE6K	http://www.movoto.com/sunnyvale-ca/1028-ticonderoga-dr-sunnyvale-ca-94087-100_81422874/	http://100.mlsimages.movoto.com/074/81422874_0.jpg	1028 Ticonderoga Dr	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:26:14 UTC 2014
3AC6MFV69KIOGYK049G654XZQP8HZT	http://www.movoto.com/sunnyvale-ca/400-s-taaffe-st-sunnyvale-ca-94086-100_81416956/	http://100.mlsimages.movoto.com/056/81416956_0.jpg	400 S Taaffe St	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:25:54 UTC 2014
38Z7YZ2SB32FY1UTNVFEENMALZ2QI1	http://www.movoto.com/sunnyvale-ca/631-e-el-camino-real-104-sunnyvale-ca-94087-100_81425276/	http://100.mlsimages.movoto.com/076/81425276_0.jpg	631 E El Camino Real #104	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:27:24 UTC 2014
36JW4WBR06KIBHT03XMZ2CHHEKEHF5	http://www.movoto.com/cupertino-ca/10190-lockwood-dr-cupertino-ca-95014-100_81415551/	http://100.mlsimages.movoto.com/051/81415551_0.jpg	10190 Lockwood Dr	cupertino	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:28:32 UTC 2014
3YGE63DIN8X9B39ZVEPE0840N62W0G	http://www.movoto.com/cupertino-ca/22077-mcclellan-rd-cupertino-ca-95014-100_81412824/	http://100.mlsimages.movoto.com/024/81412824_0.jpg	22077 Mcclellan Rd	cupertino	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:30:11 UTC 2014
3Z8UJEJOCZDUGZVOLQX5OMUWSH239T	http://www.movoto.com/cupertino-ca/7717-rainbow-dr-cupertino-ca-95014-100_81415528/	http://100.mlsimages.movoto.com/028/81415528_0.jpg	7717 Rainbow Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:30:08 UTC 2014
3UXQ63NLAAMUKW0APGF1BEJ3G3VLBY	http://www.movoto.com/sunnyvale-ca/833-sutter-ave-sunnyvale-ca-94086-100_81418554/	http://100.mlsimages.movoto.com/054/81418554_0.jpg	833 Sutter Ave	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:30:57 UTC 2014
3TTPFEFXCTKMSO0P24JV8644LLC6HS	http://www.movoto.com/sunnyvale-ca/894-rosette-ter-sunnyvale-ca-94086-100_81406172/	http://100.mlsimages.movoto.com/072/81406172_0.jpg	894 Rosette TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:30:41 UTC 2014
3UQ1LLR26A8P1MVIJ2F5G3ZXYLAALS	http://www.movoto.com/cupertino-ca/10201-hillcrest-rd-cupertino-ca-95014-100_81335273/	http://100.mlsimages.movoto.com/073/81335273_0.jpg	10201 Hillcrest Rd	cupertino	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:32:10 UTC 2014
37VUR2VJ6AP04UOCA6TD2JG70IR1CG	http://www.movoto.com/sunnyvale-ca/1350-s-bernardo-ave-sunnyvale-ca-94087-100_81408254/	http://100.mlsimages.movoto.com/054/81408254_0.jpg	1350 S Bernardo Ave	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:31:36 UTC 2014
3JU8CV4BRLC4UB4HLDDUYFSMSCFPO4	http://www.movoto.com/sunnyvale-ca/211-peppermint-tree-ter-3-sunnyvale-ca-94086-100_81342324/	http://100.mlsimages.movoto.com/024/81342324_0.jpg	211 Peppermint Tree TER #3	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:32:45 UTC 2014
3R16PJFTS3RZFRXJP1TDO00IHBAK4P	http://www.movoto.com/sunnyvale-ca/590-de-guigne-dr-sunnyvale-ca-94085-100_81413474/	http://100.mlsimages.movoto.com/074/81413474_0.jpg	590 De Guigne Dr	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:32:36 UTC 2014
3D42WVSDH8V4XCJPDXQNOCCK4GRFY2	http://www.movoto.com/sunnyvale-ca/1271-poplar-ave-101-sunnyvale-ca-94086-100_81419529/	http://100.mlsimages.movoto.com/029/81419529_0.jpg	1271 Poplar Ave #101	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:34:13 UTC 2014
3TRB893CSJARWSJJ1865TKSZ1WIG71	http://www.movoto.com/sunnyvale-ca/857-carlisle-way-117-sunnyvale-ca-94087-100_81424403/	http://100.mlsimages.movoto.com/003/81424403_0.jpg	857 Carlisle Way #117	sunnyvale	AQ2INPVVXR1G0	4 Star	Fri Nov 14 03:35:07 UTC 2014
3BVS8WK9Q0VSUVS44DIOJYRBZZ2BIB	http://www.movoto.com/sunnyvale-ca/737-carlisle-way-sunnyvale-ca-94087-100_81434656/	http://100.mlsimages.movoto.com/056/81434656_0.jpg	737 Carlisle Way	sunnyvale	AQ2INPVVXR1G0	4 Star	Fri Nov 14 03:35:50 UTC 2014
308KJXFUJR6DKZ3NSBHW2U9ESYWATV	http://www.movoto.com/sunnyvale-ca/1103-munich-ter-9-sunnyvale-ca-94089-100_81418568/	http://100.mlsimages.movoto.com/068/81418568_0.jpg	1103 Munich TER #9	sunnyvale	AQ2INPVVXR1G0	4 Star	Fri Nov 14 03:34:05 UTC 2014
3J5XXLQDHMBSD68ROR21G4JTJ9KV30	http://www.movoto.com/sunnyvale-ca/148-debussy-ter-sunnyvale-ca-94087-100_81419651/	http://100.mlsimages.movoto.com/051/81419651_0.jpg	148 Debussy TER	sunnyvale	AQ2INPVVXR1G0	4 Star	Fri Nov 14 03:34:38 UTC 2014
3M47JKRKCX1TZDZWZ0PPVTB5I2M68D	http://www.movoto.com/sunnyvale-ca/238-peppermint-tree-ter-1-sunnyvale-ca-94086-100_81421483/	http://100.mlsimages.movoto.com/083/81421483_0.jpg	238 Peppermint Tree TER #1	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:34:12 UTC 2014
3P4ZBJFX2V3087OPYW8Z3FR4T8RFW3	http://www.movoto.com/sunnyvale-ca/256-ginko-ter-sunnyvale-ca-94086-100_81411607/	http://100.mlsimages.movoto.com/007/81411607_0.jpg	256 Ginko TER	sunnyvale	AQ2INPVVXR1G0	4 Star	Fri Nov 14 03:36:48 UTC 2014
375VSR8FVW915SY30ES0J8Z5DY5ZR7	http://www.movoto.com/cupertino-ca/21836-lomita-ave-cupertino-ca-95014-100_81343463/	http://100.mlsimages.movoto.com/063/81343463_0.jpg	21836 Lomita Ave	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:36:41 UTC 2014
3IZPORCT1F9FE7Y9USMTJ1V0H8ORH9	http://www.movoto.com/sunnyvale-ca/1143-pome-ave-sunnyvale-ca-94087-100_81408715/	http://100.mlsimages.movoto.com/015/81408715_0.jpg	1143 Pome Ave	sunnyvale	A2BO8M77CS3SGZ	4 Star	Fri Nov 14 03:36:32 UTC 2014
3AC6MFV69KIOGYK049G654XZQP7ZHA	http://www.movoto.com/sunnyvale-ca/1214-manzano-way-sunnyvale-ca-94089-100_81414239/	http://100.mlsimages.movoto.com/039/81414239_0.jpg	1214 Manzano Way	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:38:08 UTC 2014
3VCK0Q0PO5EJO90L3DYR4PR9UUYN0G	http://www.movoto.com/sunnyvale-ca/962-w-washington-ave-sunnyvale-ca-94086-100_81415536/	http://100.mlsimages.movoto.com/036/81415536_0.jpg	962 W Washington Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:41:08 UTC 2014
3MG8450X2OAZ7GOEHZP3XLKBAY3UPM	http://www.movoto.com/sunnyvale-ca/1099-bradford-dr-sunnyvale-ca-94089-100_81410564/	http://100.mlsimages.movoto.com/064/81410564_0.jpg	1099 Bradford Dr	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:41:49 UTC 2014
3R16PJFTS3RZFRXJP1TDO00IHB94K8	http://www.movoto.com/sunnyvale-ca/103-w-arques-ave-sunnyvale-ca-94085-100_81401079/	http://100.mlsimages.movoto.com/079/81401079_0.jpg	103 W Arques Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:39:38 UTC 2014
39KV3A5D187UMXSAW80MIYB2P7C7SC	http://www.movoto.com/sunnyvale-ca/1594-belleville-way-sunnyvale-ca-94087-100_81425371/	http://100.mlsimages.movoto.com/071/81425371_0.jpg	1594 Belleville Way	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:41:27 UTC 2014
30U1YOGZGAWA36TKNL38IQLYBIFSDQ	http://www.movoto.com/sunnyvale-ca/1087-konstanz-ter-sunnyvale-ca-94089-100_81406065/	http://100.mlsimages.movoto.com/065/81406065_0.jpg	1087 Konstanz TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:39:50 UTC 2014
34D9ZRXCYRUC5ZQ83BC6SPDSQFIAS6	http://www.movoto.com/cupertino-ca/22080-wallace-dr-cupertino-ca-95014-100_81428999/	http://100.mlsimages.movoto.com/099/81428999_0.jpg	22080 Wallace Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:41:21 UTC 2014
3CZH926SICEWTR59TFIAQ5NDXED4EO	http://www.movoto.com/sunnyvale-ca/534-s-bayview-ave-sunnyvale-ca-94086-100_81412200/	http://100.mlsimages.movoto.com/000/81412200_0.jpg	534 S Bayview Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:39:46 UTC 2014
3URJ6VVYUPNI5IIYNTL6VHHR1GJO4C	http://www.movoto.com/sunnyvale-ca/604-alberta-ave-sunnyvale-ca-94087-100_81420103/	http://100.mlsimages.movoto.com/003/81420103_0.jpg	604 Alberta Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:40:08 UTC 2014
36AZSFEYZ40XG1C43KH7YNH571XVBR	http://www.movoto.com/sunnyvale-ca/648-w-garland-ter-89-sunnyvale-ca-94086-100_81406927/	http://100.mlsimages.movoto.com/027/81406927_0.jpg	648 W Garland TER #89	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:40:26 UTC 2014
351S7I5UG9WQQF17PL8XMU65T35JNK	http://www.movoto.com/sunnyvale-ca/708-san-conrado-ter-3-sunnyvale-ca-94085-100_81429281/	http://100.mlsimages.movoto.com/081/81429281_0.jpg	708 San Conrado TER #3	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:40:18 UTC 2014
3X878VYTIEILISNOQO0NBZSN0HIF71	http://www.movoto.com/sunnyvale-ca/924-blair-ave-sunnyvale-ca-94087-100_81403020/	http://100.mlsimages.movoto.com/020/81403020_0.jpg	924 Blair Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:40:48 UTC 2014
3UV0D2KX1MJOZ555OQ2G8N8D9FTF4I	http://www.movoto.com/sunnyvale-ca/1193-glin-ter-sunnyvale-ca-94089-100_81421708/	http://100.mlsimages.movoto.com/008/81421708_0.jpg	1193 Glin TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:40:43 UTC 2014
338GLSUI43B71Q7GERYY6QOJNVVFSO	http://www.movoto.com/cupertino-ca/10026-crescent-rd-cupertino-ca-95014-100_81410934/	http://100.mlsimages.movoto.com/034/81410934_0.jpg	10026 Crescent Rd	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 03:40:47 UTC 2014
